NAPS_ID,City,P_T,Location,Latitude,Longitude,Elevation,Classification,ID,Minimum,10th_Percentile,30th_Percentile,50th_Percentile,70th_Percentile,80th_Percentile,90th_Percentile,95th_Percentile,98th_Percentile,99th_Percentile,99.9th_Percentile,Maximum,Percent_Completeness,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard_Deviation,Year
70203,Brandon,MB,1430 Victoria Avenue East (Assiniboine Community College),49.83918,-99.9206,385,"PE,MU,P3,I",DMean,0.2,1.5,2.8,3.8,5.5,9.9,19.7,26.4,33.8,40.8,58,58,96.164383562,17.7,19.9,17.4,4.9,3.4,3.6,2.7,2.6,2.5,4.5,2.9,3.6,7.22,8.809389848,2018
80111,Regina,SK,1621 Albert St.,50.4527,-104.616,585,"PE,LU,P4,R",DMean,2.4,4,6,8,10.7,12.7,15,19.5,23.6,29.4,34.8,34.8,96.98630137,12.1,13.6,16.1,8.5,7.5,7.1,4.7,6.5,6.2,8.9,8.5,11.4,9.17,5.164537288,2018
80211,Saskatoon,SK,511 1st Avenue North,52.13613,-106.66293,483,"PE,LU,P4,R",DMean,1.5,3.5,5.6,7.8,10.8,13,17.1,19.4,23.2,28.4,30.6,30.6,100,13.3,15.4,13.9,9.9,6.2,5.6,4,5.4,5.4,8.5,9.6,12.1,9.08,5.386267572,2018
80402,Prince Albert,SK,63 - 12th Street East,53.201694,-105.75203,436,"PE,MU,P3,R",DMean,0.1,2.1,3.2,4.6,7,9.1,12.8,17.2,19.2,21.8,24.9,24.9,99.178082192,10.1,11.1,9.7,6,4.1,3.4,2.4,3.4,3.4,5.5,5.3,9.6,6.18,4.602986372,2018
80502,Estevan,SK,528 1a Street,49.13235,-102.98499,563,"PS,SU,P3,R",DMean,1.3,2.5,3.4,4.5,5.8,6.6,8.6,9.9,12.2,13.2,16.8,16.8,95.890410959,7.5,7.2,6.7,4.1,4.6,4.4,3.2,4.6,3.6,4.8,4.7,5.2,5.04,2.552508398,2018
81001,Swift Current,SK,1200 Begg St. W,50.285833,-107.81689,753,"PE,SU,P3,R",DMean,2.3,3.5,4.9,6,7.9,9.2,11.7,14.1,17.5,19.3,25.5,25.5,98.904109589,9,11.3,8.3,6.2,5.7,5.1,4.4,5.2,5.2,6.9,8.3,8.6,6.97,3.58122599,2018
82002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.834566,-108.403332,425,"RB,SU,P2,C",DMean,0.1,0.3,0.6,0.8,1,1.2,1.8,2.2,2.9,3.7,7.1,7.1,98.630136986,1.2,1.3,1.1,0.8,0.7,0.7,1.1,0.8,0.4,0.6,0.9,1.6,0.93,0.727236564,2018
90120,Edmonton,AB,6240 113 Street,53.50022,-113.526056,681,"PE,LU,P4,R",DMean,1,4,6.1,8.3,13.4,15.8,21.2,26.2,29.3,34,35.9,35.9,95.890410959,18.3,16.2,13.6,9.8,5.5,4.9,4.8,6.8,6.7,11.5,13.7,18.9,10.83,7.120926339,2018
90121,Edmonton,AB,17 Street & 105 Avenue,53.54823,-113.36811,670,"PS,LU,P3,I",DMean,2,4.7,7.7,11.4,15.9,19.8,25.3,29.5,34.5,37,37.4,37.4,95.890410959,17.9,21.8,17.3,12.5,8.3,6.9,6.5,10.8,7.8,14.3,16.2,19.1,13.2,8.019885678,2018
90130,Edmonton,AB,10255 - 104th Street,53.54445,-113.49884,663,"PE,LU,P5,R",DMean,3.4,7,10.4,14.3,19.3,23.3,27.7,31.2,35.5,39.2,46.2,46.2,96.712328767,24.1,23.9,22.4,15.2,9.3,8.8,8,10.6,11.2,16.3,19.2,24,16.03,8.129159496,2018
90133,Edmonton,AB,,53.564411,-113.562583,670,"PE,LU,P4,P",DMean,0.4,5.3,7.7,10.9,16,19.7,25.4,30.5,34.2,36,37.2,37.2,95.616438356,21.5,20,17.2,11.5,8.4,6.6,6.8,8.9,8.5,12.9,13.8,22.8,13.26,7.99154382,2018
90134,Sherwood Park,AB,Ottwell House Park,53.532092,-113.320983,709,"T,LU,P3,R",DMean,1.6,4,5.9,8.5,12.3,15.5,20,23.7,27.4,28.3,34.3,34.3,96.164383562,15.6,16.6,12.6,8.5,5.6,5.7,5.3,8.3,6.5,12.1,12.5,15.2,10.3,6.468307127,2018
90135,Ardrossan,AB,,53.554691,-113.144905,707,"PE,SU,P2,R",DMean,0.7,3,4.6,6.3,9.5,11.5,15.2,17.7,20.2,22.9,25.4,25.4,82.465753425,10.4,10.8,9.1,6.3,4.5,4.6,,,3.9,8.1,9.8,11.4,,,2018
90136,St. Albert,AB,37 Sunset Blvd,53.626908,-113.611883,681,"PE,MU,P4,R",DMean,0.9,2.9,5.2,8,14.2,16.3,21.4,27.6,32.6,34.7,41,41,96.164383562,17.3,15,14.3,8.7,5.3,5.7,5.6,7.3,5.8,11.6,13.7,18.9,10.77,8.012226464,2018
90222,Calgary,AB,39 St. & 29 Ave. N.W.,51.079222,-114.141828,1120,"PE,LU,P4,R",DMean,3.3,6.3,8.9,13.7,17.9,21.4,25.4,30.1,32,34.2,36.5,36.5,39.726027397,19,15.6,19,11.7,6.6,,,,,,,,,,2018
90229,Calgary,AB,4700 110 Avenue Se,50.955122,-113.969742,1032,"PE,LU,P3,I",DMean,0.1,4.4,7.1,11.6,19.2,24.7,30.1,34,36.4,41.8,47.5,47.5,98.356164384,26,23.4,23.7,10.1,6.2,5.8,6.3,8.4,7.5,15,21.3,22.6,14.7,9.983157187,2018
90230,Calgary,AB,2425 9th Ave Se,51.0309,-114.0091,1038,"PE,LU,P4,P",DMean,2.6,5.5,8.8,13.4,20.9,27.9,33.6,38,44.6,45.4,56.6,56.6,99.178082192,30.2,24.5,23.8,13.9,8.5,7.5,7.4,10.8,8.5,17.6,24.5,26.4,16.96,11.169594737,2018
90235,Calgary,AB,3303 - 33 Street Nw,51.082655,-114.138827,1100,"PE,LU,P4,R",DMean,1.5,3.4,4.8,6.5,10.7,13.5,17.7,21,24.1,27.7,33.9,33.9,58.082191781,,,,,,4,4.6,6.1,6.1,11.5,13.7,16.1,,,2018
90250,Airdrie,AB,Chinook Winds Park,51.268078,-114.037794,1090,"PE,MU,P4,P",DMean,1.3,2.6,4,5.3,7.5,9.5,12.7,15.6,21.2,25.8,33.7,33.7,89.589041096,10.8,7.4,11.1,6.5,5,3.9,,4.9,3.8,6.5,6.5,7.4,6.7,4.77991758,2018
90302,Red Deer,AB,73 Street & Riverside Drive,52.29867,-113.79352,858,"PE,MU,P3,R",DMean,1.5,3.4,5,7.2,12,16.2,23,27.5,30.2,32.2,35.4,35.4,98.356164384,18.7,17.3,13.8,7.9,4.6,4.2,4,6.1,5.1,10.2,13.6,17.9,10.31,7.689803655,2018
90304,Red Deer,AB,11 Lancaster Drive,52.24095,-113.765439,907,"T,MU,P4,R",DMean,1.7,3.4,5.1,6.9,11.7,14.1,18.5,23.1,24.9,26.3,29.5,29.5,97.260273973,16.1,15.4,11.9,7.8,4.8,5,3.7,5.6,5.1,8.8,12.4,14.8,9.29,6.101937421,2018
90402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893,-110.68116,709,"PE,MU,P3,R",DMean,0.8,3.1,4.7,5.9,8.2,9.9,13.3,16.3,20.5,22.4,26.3,26.3,95.616438356,10.9,9.8,11.2,4.6,4.6,5.9,5.1,6,4.5,7.1,8.6,8.3,7.22,4.305577325,2018
90502,Lethbridge,AB,,49.71621,-112.8006,918,"PE,MU,P3,I",DMean,0.9,2.3,3.5,4.7,6.1,7.5,10.6,13.9,16.6,18.2,26.7,26.7,96.438356164,8.4,8.3,8.8,5,4,3.8,3.3,4.3,4.3,5.9,6,5.9,5.66,3.71535011,2018
90601,Fort Saskatchewan,AB,9209a-96 Ave,53.69874,-113.22285,628,"T,SU,P3,R",DMean,0.9,3,5,6.8,9.6,13.2,21.3,25.6,29.9,37.6,41.7,41.7,96.164383562,15.4,13.3,11.5,6.3,4.2,6.7,6.2,6,3.9,9.2,12.4,17.4,9.39,7.606939071,2018
90602,Fort Saskatchewan,AB,Rge Rd 220 & River Road,53.75236,-113.12589,625,"RB,NU,P2,A",DMean,0.9,2.5,4,5.7,8.4,11.2,17.4,23.5,28.4,32.2,36.5,36.5,98.904109589,12.2,10.5,10.1,5.8,4.2,5.1,4.1,5.6,3.9,8,11,15.1,7.98,6.691788839,2018
90603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622,-113.19994,620,"PE,SU,P3,R",DMean,0.4,2.3,3.8,5.4,9.1,12.6,18.6,24.5,29.6,33.4,38.8,38.8,95.342465753,13.5,12.1,10.2,5.8,4.9,4.4,3.4,5.2,3.5,8.3,10.3,15.9,8.14,7.201138715,2018
90607,Gibbons,AB,Behind 4807 50 Ave,53.827241,-113.327174,673,"PE,SU,P2,R",DMean,0.6,2.3,4,5.5,8.6,10.7,16.5,20.8,26.9,32.5,35.6,35.6,96.98630137,12.6,10.2,11.3,6.7,4.3,5,3.6,4.1,3.3,7.1,9.1,14.3,7.66,6.23082183,2018
90608,Redwater,AB,4704-49 Ave,53.95183,-113.105857,627,"PE,SU,P2,R",DMean,0.6,1.9,2.9,4.3,6.6,8.8,13.7,17.4,21.4,26.5,33.1,33.1,96.438356164,9.7,9.7,7.5,5.1,3.2,3.5,2.9,3.7,2.7,6.1,8.1,12.3,6.21,5.385640692,2018
90609,Bruderheim,AB,5321 48 Street,53.805629,-112.925851,630,"PE,SU,P2,O",DMean,0.3,1.8,3,4.6,6.8,8.9,14.5,18,23.4,24.5,31.9,31.9,99.452054795,10,9.6,7.9,5.2,3.5,4,2.7,4.4,2.5,6.6,9,11.4,6.39,5.360929134,2018
90701,Fort Mcmurray,AB,Franklin Avenue,56.73341,-111.39047,260,"PE,MU,P3,W",DMean,0.4,2.7,4.4,6.2,9,11.5,14.1,16.2,18.6,20,28.2,28.2,96.98630137,11.3,11.9,11.7,6.2,3.9,2.7,3.7,4,5.7,8.1,8.3,11.7,7.43,4.609051246,2018
90702,Fort Mcmurray,AB,Timberlea Subdivision,56.75139,-111.47662,355,"PE,MU,P3,R",DMean,0.1,1.4,2.6,4,5.8,7.7,10.8,14.5,17.8,20.9,24.6,24.6,95.890410959,9.8,6.1,6.1,3.7,2.9,2,2.4,2.6,3.2,5.3,6.3,11,5.16,4.192729081,2018
90801,Fort Mackay,AB,Main Street,57.18941,-111.6405,268,"RB,NU,P2,F",DMean,0,1.4,3.5,5.4,8.9,11.8,16.5,20.3,25.1,27.4,30.8,30.8,97.260273973,15,9.8,10,5.9,4.6,3.1,3.1,3.2,3.5,8.2,8.4,14.7,7.47,6.138652933,2018
90805,Fort Mackay,AB,Buffalo Viewpoint,56.99647,-111.59295,336,"PS,NU,P1,I",DMean,0.1,1.1,2.8,4.4,6.5,8.2,11.3,15.1,18.8,20.5,26.8,26.8,96.164383562,9.1,8.4,7.5,3.9,2.8,3,3.1,2.4,3.8,5.3,5.9,10.2,5.51,4.469044366,2018
90806,Fort Mackay,AB,,57.1492,-111.6424,342,"PS,NU,P1,F",DMean,0,1.7,3.6,5.7,8.6,10.9,15.9,18.4,22.4,25,29.6,29.6,98.904109589,14.1,9,10.2,6.3,5.2,3.1,3,3.5,3.5,7,8,14.2,7.25,5.560203836,2018
90807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176,-111.037,429,"RB,NU,P1,F",DMean,0.1,0.9,1.5,2.2,3.6,4.6,6.5,7.8,10.5,11.6,12.7,12.7,99.452054795,3.8,5.4,2.8,2.2,1.9,2,1.6,2.4,2.3,3.7,2.7,5.9,3.04,2.374264946,2018
90808,Conklin,AB,1-33-076-08 W4,55.621408,-111.17269,673,"RB,NU,P1,I",DMean,0,0.4,0.7,1.1,1.6,2,3.2,4.2,5.7,6.3,7.8,7.8,98.904109589,3.1,1.7,1.3,1.1,0.8,0.7,0.5,0.9,0.7,1.4,2.7,2.6,1.46,1.305439443,2018
91101,Elk Island,AB,National Park,53.68238,-112.86812,714,"RB,NU,P1,W",DMean,0,1.2,2,2.9,4.2,5.9,8.2,11.1,15.1,18.3,21.7,21.7,95.616438356,6.4,5.9,4.5,2.4,2,2.2,2,3.3,1.5,4.2,6.6,7,3.99,3.485617527,2018
91301,Tomahawk,AB,Se 2 51 6 W5,53.37255,-114.76835,789,"RB,NU,P1,A",DMean,0,1.5,2.4,3.2,4.9,6.5,9,10.4,11.7,14.6,16.4,16.4,97.260273973,7.6,4.5,6.9,4.2,2.2,1.9,2.7,3.2,2.5,3.7,5.5,6.2,4.29,2.97843869,2018
91401,Violet Grove,AB,Se 17 48 08 W5,53.14222,-115.13806,1000,"RB,NU,P1,A",DMean,0.4,1.4,2.1,3.1,5,6.6,8.7,10.5,12.5,13.7,16.2,16.2,95.890410959,8.1,4.9,4.9,3.3,1.9,1.7,2.1,2.6,2.1,3.7,6.1,8.4,4.15,3.000253716,2018
91501,Beaverlodge,AB,Beaverlodge Research Farm,55.19634,-119.39682,762,"RB,SU,P2,A",DMean,0.6,1.5,2.3,3.1,4.5,5.7,8.6,11.6,14.1,18.6,25.4,25.4,96.712328767,8.1,4.4,5.1,3.1,2,2.4,2.4,2.9,2.4,4.1,6.5,6.9,4.22,3.490552159,2018
91601,Carrot Creek,AB,Se 31 53 13 W5,53.621062,-115.869155,800,"RB,NU,P1,A",DMean,0.7,2,2.8,3.9,5.8,7.7,10.4,12.1,14.1,15.8,19.3,19.3,97.260273973,9.8,5.3,6.7,3.5,3.1,2.6,2.6,3.1,2.5,6,6.7,8.7,5.09,3.393055143,2018
91701,Steeper,AB,Ne 12 48 22 W5,53.1325,-117.09111,1400,"RB,NU,P1,F",DMean,0,0.6,1,1.6,2.8,3.6,5.3,6,6.8,8.7,9.8,9.8,94.246575342,2.7,2.2,2.1,1.5,1,1.3,1.7,1.9,4.5,3.6,2.9,2.8,2.31,1.852647289,2018
91801,Fort Chipewyan,AB,Fort Chipewyan,58.70879,-111.17683,238,"RB,NU,P1,W",DMean,0.1,0.5,0.9,1.1,1.4,1.7,2.6,4,6.6,8.1,11.8,11.8,92.328767123,1.6,1.1,0.9,1.3,0.7,1,1.5,1.4,1.4,2.2,1.6,2.7,1.46,1.38162211,2018
91901,Caroline,AB,16-30-034-5 W5,51.94687,-114.69744,1140,"RB,NU,P1,A",DMean,0.7,1.2,1.7,2,2.6,3.3,4.7,5.9,7.4,9.6,13,13,96.98630137,3.9,3.1,4,2.6,1.6,1.4,1.7,2.1,2.1,2.5,2.9,2.8,2.58,1.678748155,2018
92001,Grande Prairie,AB,10327 - 107 Avenue,55.1766,-118.8078,658,"PE,MU,P3,W",DMean,1.7,3.5,5.6,8.5,14.4,19.5,25.3,31,36.2,38.4,44.7,44.7,93.150684932,19.5,19.4,16.3,10.5,4.7,5.5,5.1,6,,11.2,16.8,17.8,11.85,8.903353587,2018
92201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036,-112.88017,767,"RB,NU,P1,A",DMean,0,1.4,2.2,3.2,4.6,6.3,9.7,13.3,17.1,19.2,21.8,21.8,96.712328767,7.2,6.6,5.9,3.1,2.1,2.6,2.3,4,1.9,4.5,6.8,7.3,4.53,3.962170662,2018
92601,Bretton,AB,Hwy 20,53.0903,-114.46061,900,"RB,NU,P2,A",DMean,0.2,1.3,2.1,2.8,4.2,5.2,6.9,8.5,10.3,11.5,12.8,12.8,97.808219178,7,4.2,5.3,3,1.1,1.8,1.9,2.6,2.2,3.1,5.6,5.1,3.57,2.354103345,2018
92901,Edson,AB,7 Ave,53.593771,-116.395822,894,"PE,SU,P2,I",DMean,0.4,2.8,4.5,6.4,9.7,12.4,17.1,20.3,22.9,23.7,26,26,92.054794521,14.9,10.5,8,5.6,3.6,3.3,4.3,5.7,4.6,9.6,11.5,13.5,8.13,5.514148573,2018
93101,Genesee,AB,Range Road 15,53.3016,-114.2211,772,"RB,NU,P1,A",DMean,1.5,2.7,3.5,4.4,6.2,7.2,10.2,12.2,13.5,14.2,17.7,17.7,94.246575342,7.4,5.2,5.2,4,3.7,4.1,3.2,3.6,3.8,8,10.5,6.1,5.42,2.960613712,2018
93202,Hinton,AB,Private Road,53.427301,-117.544067,1215,"RB,SU,P2,O",DMean,1.2,3.3,4.6,6.4,9.2,11,14,17.1,18.5,20.2,24.6,24.6,97.260273973,11.8,10.7,11.1,7,3.6,3.3,4.7,5.5,5.7,10,8.9,8.8,7.59,4.410107579,2018
93801,Warburg,AB,Range Road 34,53.53,-114.6361,753,"RB,NU,P1,A",DMean,0.5,1.6,3,4.5,6.9,9.1,12.9,15,17.5,18.2,20.4,20.4,87.945205479,10.5,6.5,8.2,5.4,3,3.3,3,3.4,,,6.9,9,5.89,4.341143099,2018
93901,Thorsby,AB,Range Road 35,53.633,-114.4199,774,"RB,NU,P2,A",DMean,0,0.3,1.1,2.1,3.5,4.7,6.5,8.1,10,11.2,17.5,17.5,98.630136986,6.4,3,4.4,2.4,1.3,1.3,1,1.3,0.8,3.5,4.3,4.6,2.87,2.652228484,2018
94202,Sunnybrook,AB,,53.4243,-114.3749,684,"RB,NU,P1,F",DMean,0.3,2.2,3.4,4.8,6.5,7.7,9.5,10.8,12.1,13.6,15,15,97.534246575,6.9,4.7,4.7,2.9,3.4,3.6,5.5,5.4,3.9,7.6,6.9,8.2,5.33,2.869499518,2018
94301,Cold Lake,AB,15 Ave,54.414014,-110.232939,556,"PE,SU,P2,R",DMean,0.2,1.3,1.9,2.6,3.7,5,7.7,11.2,15.1,16.7,22.7,22.7,96.438356164,7.3,5.5,5.1,3.3,2.3,1.7,1.7,2,1.6,3.4,3.8,7.3,3.73,3.332792615,2018
94401,St Lina,AB,,54.2165,-111.5026,679,"RB,SU,P1,F",DMean,0,0.2,0.6,1.1,1.9,2.4,4.1,5.4,7.9,12,20.9,20.9,93.698630137,3.2,1.6,1.4,0.7,0.7,0.8,0.4,1.4,1,1.8,3.1,5.1,1.77,2.277263914,2018
94601,Anzac,AB,264 Stony Mountain Rd.,56.44928,-111.03722,0,"RB,NU,P1,R",DMean,0,0.6,1.1,1.6,2.4,3.1,4.3,6.4,8.7,9.6,12.9,12.9,97.260273973,4.4,3.1,2.4,1.7,1.2,1.2,1,1.5,1.3,2,3,3.6,2.2,1.933022711,2018
100103,Metro Van - New Westminster,BC,Sherbrooke And Columbian Streets,49.227045,-122.894487,45,"PE,LU,P5,R",DMean,5.2,9.4,13.4,15.8,19.3,21.6,23.8,25.5,27.8,28.9,34.7,34.7,98.904109589,20.5,20.3,19.5,15.6,12.6,11.4,13.3,16.8,13.5,18,18,18.5,16.54,5.424997716,2018
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.279214,-122.970707,104,"T,LU,P4,R",DMean,3.7,6.7,8.9,10.6,12.9,14.8,17.6,19.9,21.4,23.4,30.3,30.3,100,13.2,13.2,12.2,9.8,10.3,8.8,12,14,9.7,12.9,10.7,10.3,11.42,4.262732729,2018
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.280893,-122.849291,6,"PE,LU,P5,W",DMean,3.7,6.7,9.3,11.5,13.4,15.3,17.4,19.1,21.3,22.7,32.4,32.4,99.178082192,13.2,14.9,13,9.1,9.9,8.5,11.4,13.3,9.8,13.2,12,13.2,11.8,4.157639321,2018
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.282272,-123.12188,32,"T,LU,P6,R",DMean,6.8,10.9,14.4,17.4,19.9,21.5,23.7,25.6,27.8,30.7,38.5,38.5,98.082191781,21.1,19.2,20.2,17.2,14.8,14.1,14.6,18.6,15.5,17.8,16.9,18.4,17.34,5.043953099,2018
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519,-122.985666,122,"PE,LU,P6,R",DMean,4,6.6,9.2,11.7,14.7,16.8,19.8,22,25.1,27.2,30.3,30.3,99.452054795,15.1,15.5,14.6,9.8,10,8.3,10,13.4,10.5,15.3,14.3,13.8,12.55,5.137048274,2018
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.301472,-123.020417,4,"PS,LU,P5,I",DMean,3.6,7.4,9.6,11.6,14,15.7,18.9,22.1,25.5,28.8,38.6,38.6,100,13.1,12.4,12.1,11.5,12.7,10.4,14.6,17.1,11.1,12.6,11,11.4,12.52,4.886818143,2018
100125,Metro Van - Delta,BC,8544 116th St.,49.158348,-122.90173,113,"PE,LU,P5,R",DMean,2.7,5.7,8.8,12.1,16,17.9,21.5,24.8,26.5,27.8,29.8,29.8,98.630136986,14.8,15.5,16,10.8,9.7,8,11,13.6,10.8,16,14.6,14.4,12.92,6.012815633,2018
100126,Metro Van - Burnaby,BC,"Sfu, University Dr. W.",49.279809,-122.922267,360,"PE,LU,P4,C",DMean,1.3,4,5.8,7,8.1,9.3,11.3,14.5,16.8,21,22,22,99.452054795,6.5,8.1,7.2,5.4,7,6.3,7.7,9.2,7.1,10.3,8.1,6.3,7.44,3.356472084,2018
100127,Metro Van - Surrey,BC,72nd Ave. And 190 St.,49.132928,-122.694224,79,"T,LU,P4,R",DMean,2.3,4.3,6.2,8.2,11,12.7,14.9,18.2,19.8,20.6,25.4,25.4,99.452054795,10.8,11,10.4,6.7,6.1,5.3,7.4,9.3,8.2,12.4,11,10.3,9.07,4.332236143,2018
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.141437,-123.108215,4,"PE,LU,P4,R",DMean,1.1,4.9,7.3,10.1,13.4,15.7,19.6,23.2,24.9,26.6,30.5,30.5,99.452054795,16.1,16.6,15.1,9.3,6.9,6.3,6.6,9.7,8.3,11.8,13,14.6,11.18,5.78064678,2018
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.323994,-123.083496,71,"PE,LU,P5,R",DMean,2.8,6,8.2,10.1,12.7,14.8,18.1,21.4,25.5,29.5,32.3,32.3,98.904109589,12.6,12.3,11.8,8.4,10.1,7.4,10,14,9.7,14.2,12.5,12.5,11.31,5.129259162,2018
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.186265,-123.152422,1,"PE,LU,P5,C",DMean,2.7,6,9.9,13.1,16.8,19.3,23.6,26.2,28.8,32.1,39.7,39.7,99.178082192,16.3,18.2,18,11.8,9.8,8.9,10.3,14.4,11.4,16.3,16.3,16.2,13.97,6.583985725,2018
100135,Metro Van - Coquitlam,BC,1250 Pinetree Way,49.288265,-122.79157,38,"PE,LU,P5,R",DMean,2.3,4.4,6.7,8.7,11.2,12.5,15.1,18.8,21.3,22.7,25.5,25.5,100,11.1,12.1,10.5,6.9,6.8,5.7,7.8,10.1,7.3,12.5,11,11.4,9.42,4.432439298,2018
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.009877,-123.081997,52,"PE,LU,P3,R",DMean,1,2.4,3.9,5.6,7.9,9.2,12.2,15.5,19.2,20.7,24.6,24.6,99.178082192,7.8,7.7,9.3,4.8,5,4.2,5.4,6.7,5.1,8.1,7.8,8,6.66,4.203062892,2018
100141,Metro Van - Vancouver,BC,"1290 East 11th Ave,",49.260267,-123.077776,30,"T,LU,P6,R",DMean,5.5,11.2,15.6,19,22.1,24.5,26.8,29.8,32.9,33.9,40,40,96.164383562,24.3,23.8,21.9,17.9,16.6,15.6,15.9,19,15.4,19.3,20.3,21.7,19.22,6.151965604,2018
100143,Agassiz,BC,7170 Cheam Avenue,49.238008,-121.762264,23,"PE,MU,P2,R",DMean,1.4,3.9,6.1,7.3,9.5,10.9,13.2,15.5,17.3,18,21,21,100,10.6,10,8.6,6.4,7,6.9,7.8,9.6,6.8,7.9,8.1,8,8.13,3.615239089,2018
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91472,-122.74194,588,"PS,MU,P3,R",DMean,1.1,3.7,5.9,8.4,12.4,14.7,18.1,25.5,33.2,34.7,38.8,38.8,89.315068493,13.9,18.9,16.7,10.8,6,4.8,4.5,8.7,5.9,12,9.2,11.6,10.37,7.109519904,2018
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.441942,-123.363165,29,"T,LU,P6,R",DMean,1.4,3.7,6.2,7.8,9.7,11.3,13.1,14.6,17.4,18.6,26.2,26.2,98.904109589,8.3,8.5,8.1,6.5,7.1,5.9,9.4,10.8,8.8,10,8.6,6.9,8.26,3.781863986,2018
100308,Victoria,BC,3300 Wishart Road,48.42369,-123.49432,86,"PE,LU,P3,R",DMean,0.4,0.9,2.6,4.1,6.2,7.3,8.8,10.9,12.1,13.9,17,17,97.808219178,5.7,5,4.2,3.4,2.4,2,3.2,3.6,5.4,8.6,6.6,6.2,4.71,3.159731301,2018
100401,Kamloops,BC,317 Seymour St.,50.67477,-120.334016,381,"PE,MU,P3,R",DMean,2.1,5.2,8,10.4,13.5,15.6,20.3,25.6,29.4,30.4,38,38,99.178082192,15.4,21.8,16.8,9.2,8.5,6.6,7.4,11.1,9.1,12,11.6,12.8,11.79,6.239121721,2018
100701,Kelowna,BC,3333 College Way,49.862336,-119.477367,347,"PE,LU,P5,R",DMean,0.7,2.4,4.1,6.5,9.2,10.7,13.1,15.1,16.7,18.9,23.9,23.9,99.726027397,12.1,9.4,9.3,5.5,3.5,2.5,4.1,6.4,5.2,8.8,9.2,9.8,7.15,4.241893898,2018
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04258,-122.30982,58,"PE,LU,P4,R",DMean,1.2,4.6,6.5,8.3,10.7,12,13.9,15.3,17.5,18.3,21.3,21.3,99.452054795,11.3,9,9.6,6.4,7.2,5.9,7.8,10.4,7.8,10.9,10,10,8.87,3.632178698,2018
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.021554,-122.326523,65,"PE,LU,P3,A",DMean,0.9,3.3,5.5,7.1,9.2,10.5,11.9,13.7,15.7,16.5,17.5,17.5,98.904109589,9,7,7,5.2,7.3,6.7,7.8,8.8,6.6,9.9,8.1,6.9,7.51,3.476731901,2018
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.155848,-121.940279,12,"PE,MU,P3,R",DMean,1.1,4.6,6.5,7.8,9.5,11,13.6,14.7,16.1,16.8,18.9,18.9,98.904109589,9.8,8.2,8.8,5.7,7,7.1,9.2,10.5,7.6,9.3,8.6,7.7,8.32,3.256409133,2018
101202,Metro Van-Pitt Meadows,BC,18477 Dewdny Trunk,49.245233,-122.70889,5,"PE,LU,P3,A",DMean,0.6,2.9,5.8,8.1,10.7,12.6,15.1,16.7,18.6,20.2,24,24,98.630136986,8.4,10.3,9.1,6.1,8.8,6.7,10.2,12,7.3,9.6,7.5,7.7,8.64,4.562699502,2018
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561,-122.567104,88,"PE,LU,P3,R",DMean,1,2.3,3.9,5.2,6.7,8,9.8,11.4,13.6,15.1,16.6,16.6,99.178082192,6.8,6.7,6.8,5.1,3.9,3.7,4.5,5.9,5.4,7.8,6.6,5.4,5.72,3.059231494,2018
101401,Metro Van-Hope,BC,62715 Airport Road,49.369887,-121.49912,40,"RB,SU,P2,F",DMean,1.1,2.3,3.1,3.9,5.2,5.9,7.2,8.1,8.9,9.4,10.8,10.8,99.452054795,5.9,4.8,4.4,2.9,3.5,3.1,4,5.4,3.8,4.8,4.5,5.1,4.35,1.904108523,2018
101501,Metro Van - Maple Ridge,BC,23124 118th Avenue,49.21494,-122.582057,50,"PE,LU,P4,R",DMean,0.7,3.8,5.5,7.1,9,11,12.9,14.6,16.8,18,19.5,19.5,99.178082192,9.7,9.9,7.9,5.4,6.5,5.3,7.1,9.2,5.9,9.2,8.7,8.8,7.83,3.587982916,2018
101603,Squamish,BC,38370 Buckley Avenue,49.70516,-123.15133,6,"PE,SU,P2,C",DMean,0.7,3.3,4.6,5.8,7.3,8.2,9.8,10.8,12.1,13.2,15.5,15.5,98.356164384,7.2,6.7,5.9,4.6,5.4,4.9,6.2,8.3,5.2,7,5.9,7.3,6.21,2.526110162,2018
